OB(O)c1cc(Cl)c(F)c(OCc2ccccc2)c1 ZINC000169955399
CCCOc1c(Cl)cc(B(O)O)cc1OC ZINC000169955412
OB(O)c1ccc(OC(F)(F)F)c(OCc2cccnc2)c1 ZINC000169955415
CCOc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169955425
CCOc1cc(B(O)O)cc(Cl)c1OC ZINC000169955430
COc1c(Cl)cc(B(O)O)cc1OC(C)C ZINC000169955433
CCCOc1cc(B(O)O)cc(Cl)c1OC ZINC000169955436
COc1cc(B(O)O)cc(Cl)c1OC ZINC000169955440
CCOc1cc(B(O)O)cc(C(F)(F)F)c1F ZINC000169955443
COc1cc(C)cc(B(O)O)c1F ZINC000169955447
COCCOc1cc(B(O)O)cc(Cl)c1F ZINC000169955450
CC(C)COc1cc(B(O)O)cc(Cl)c1F ZINC000169955453
CCCCOc1cc(B(O)O)cc(Cl)c1OC ZINC000169955459
CC(C)Oc1cc(Cl)cc(B(O)O)c1F ZINC000169955476
COc1c(F)c(C)cc(B(O)O)c1F ZINC000169955518
COc1cc(B(O)O)cc(Cl)c1F ZINC000169955522
CCOc1cc(B(O)O)cc(Cl)c1F ZINC000169955526
CC(C)Oc1cc(B(O)O)cc(Cl)c1F ZINC000169955528
CCCOc1cc(B(O)O)cc(Cl)c1F ZINC000169955531
CCCCOc1cc(B(O)O)cc(Cl)c1F ZINC000169955534
CCOc1cc(C)cc(B(O)O)c1F ZINC000169955541
CCCCOc1c(OC)ccc(B(O)O)c1F ZINC000169955548
CCCOc1c(F)ccc(B(O)O)c1F ZINC000169955559
CCOc1c(F)ccc(B(O)O)c1F ZINC000169955562
CC(C)Oc1c(F)ccc(B(O)O)c1F ZINC000169955565
CCCCOc1c(F)ccc(B(O)O)c1F ZINC000169955569
CC(C)COc1c(F)ccc(B(O)O)c1F ZINC000169955572
CCOc1c(F)c(C)cc(B(O)O)c1F ZINC000169955578
Cc1cc(B(O)O)c(F)c(OC(C)C)c1F ZINC000169955582
CCCCOc1c(F)c(C)cc(B(O)O)c1F ZINC000169955585
Cc1cc(B(O)O)c(F)c(OCC(C)C)c1F ZINC000169955588
Cc1cc(B(O)O)c(F)c(OCc2ccccc2)c1F ZINC000169955591
COC(=O)c1c(OC)cccc1B1OC(C)(C)C(C)(C)O1 ZINC000169955694
C=CCOc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000169955701
CC1(C)OB(c2cc(OCCN3CCOCC3)cc(C(F)(F)F)c2)OC1(C)C ZINC000169955886
COc1ccc(COc2cc(B3OC(C)(C)C(C)(C)O3)cc(Cl)n2)cc1 ZINC000169955910
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(N2CCCCC2)c1 ZINC000169955965
CC1(C)OB(c2cc(C#N)cc(OC(F)(F)F)c2)OC1(C)C ZINC000169956041
CC1(C)OB(c2cc(Br)c(F)c3c2OCO3)OC1(C)C ZINC000169956044
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(Br)n1 ZINC000169956101
CC1(C)OB(c2ccc(F)c3c2OCO3)OC1(C)C ZINC000169956119
COc1cc(B(O)O)cnc1Cl ZINC000169956689
COc1ccc(COc2cc(B3OC(C)(C)C(C)(C)O3)ccn2)cc1 ZINC000169959089
CC1(C)OB(c2cccc(OCCN3CCCCC3)c2)OC1(C)C ZINC000169960679
CN(C)CCOc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000169960778
Cc1cc(OCc2ccccc2)c(F)c(B(O)O)c1 ZINC000169964618
COc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169964627
CCOc1c(Cl)cc(B(O)O)cc1OC(C)C ZINC000169964630
CCCOc1cc(B(O)O)cc(Cl)c1OCC ZINC000169964633
CCCCOc1cc(B(O)O)cc(Cl)c1OCC ZINC000169964637
OB(O)c1cc(Br)cc2c1OCCO2 ZINC000169964641
CC(C)COc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169964650
CCCOc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169964653
CCCCOc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169964656
CC(C)Oc1cc(B(O)O)cc(Cl)c1OC(C)C ZINC000169964659
CCOc1cc(B(O)O)ccc1C(F)(F)F ZINC000169964665
CC(C)Oc1cc(B(O)O)ccc1C(F)(F)F ZINC000169964668
CCCOc1cc(B(O)O)ccc1C(F)(F)F ZINC000169964671
CCCOc1cc(B(O)O)cc(C(F)(F)F)c1F ZINC000169964675
CCCCOc1cc(B(O)O)cc(C(F)(F)F)c1F ZINC000169964677
COc1cc(B(O)O)cc(C(F)(F)F)c1F ZINC000169964682
CCOc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964688
CCCOc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964691
CCCCOc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964694
CC(C)Oc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964697
OB(O)c1ccc(OC(F)(F)F)c(OCC2CC2)c1 ZINC000169964700
CC(C)COc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964705
OB(O)c1ccnc(OC2CCCC2)c1Cl ZINC000169964718
OB(O)c1ccnc(OC2CCCCC2)c1Cl ZINC000169964721
OB(O)c1ccnc(OCc2ccccc2)c1Cl ZINC000169964724
C=CCOc1nccc(B(O)O)c1Cl ZINC000169964727
CCCOc1c(Cl)cc(B(O)O)cc1OCC ZINC000169964745
CCOc1cc(OC(F)(F)F)cc(B(O)O)c1F ZINC000169964767
CC(C)COc1cc(OC(F)(F)F)cc(B(O)O)c1F ZINC000169964770
CC(C)COc1cc(B(O)O)ccc1C(F)(F)F ZINC000169964784
COc1cc(B(O)O)ccc1[N+](=O)[O-] ZINC000169964800
COCCOc1cc(Cl)cc(B(O)O)c1 ZINC000169964805
O=Cc1cc(OC(F)(F)F)cc(B(O)O)c1 ZINC000169964850
COc1cc(B(O)O)ccc1OC(F)(F)F ZINC000169964867
CC1(C)OB(c2cc(O)cc(OC(F)(F)F)c2)OC1(C)C ZINC000169965032
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(OC)c1F ZINC000169965047
COC[C@H](C)Oc1cccc(B(O)O)c1 ZINC000169966164
COC[C@@H](C)Oc1cccc(B(O)O)c1 ZINC000169966167
OB(O)c1cncc(OC2CCOCC2)c1 ZINC000169966406
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000169968958
CC(C)Oc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000169968962
CC1(C)OB(c2ccnc(OC3CCCC3)c2)OC1(C)C ZINC000169968971
CC1CCN(CCOc2cccc(B3OC(C)(C)C(C)(C)O3)c2)CC1 ZINC000169972188
COc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000169975178
COc1cc(OC(F)(F)F)cc(B(O)O)c1F ZINC000169977983
COc1cc(OC)c(C=O)c(B(O)O)c1 ZINC000169978068
COc1cc(Br)cc(B(O)O)c1F ZINC000169978193
COc1cc(OC(C)C)cc(B(O)O)c1 ZINC000169978201
CC1(C)OB(c2cc(Cl)cc(OC(F)(F)F)c2)OC1(C)C ZINC000169978317
Cc1cc(OCCN2CCCC2)cc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000169978488
COC(=O)c1cc2c(c(B3OC(C)(C)C(C)(C)O3)c1)OCO2 ZINC000169978534
COc1cc(B(O)OC(C)(C)C(C)(C)O)ccc1N ZINC000169980316
COc1cc(B(O)O)ccc1-n1cnc(C)c1 ZINC000169983056
CC(C)(C)OC(=O)N1CCN(CCOc2cccc(B3OC(C)(C)C(C)(C)O3)c2)CC1 ZINC000169984537
CC(C)(C)OC(=O)N1CCC(CCOc2cccc(B3OC(C)(C)C(C)(C)O3)c2)CC1 ZINC000169984548
CC1(C)OB(c2cccc(OCCO[C@@H]3CCCCO3)c2)OC1(C)C ZINC000169984557
CC1(C)OB(c2cccc(OCCO[C@H]3CCCCO3)c2)OC1(C)C ZINC000169984559
CCCOc1cncc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000169986462
CC1(C)OB(c2cncc(OCC3CC3)c2)OC1(C)C ZINC000169986465
CSc1ccc(B(O)O)cc1OC(F)(F)F ZINC000169988549
CC1(C)OB(c2ccc3c(c2)OCC(=O)N3)OC1(C)C ZINC000169988914
CN1CCOc2cc(B(O)O)cnc21 ZINC000169989540
CC1(C)OB(c2ccnc(OCC3CC3)c2)OC1(C)C ZINC000169992383
CN(C)CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000169992815
CC1(C)OB(c2ccnc(OCC3CCC3)c2)OC1(C)C ZINC000169992846
CC1(C)OB(c2ccnc(OC3CC3)c2)OC1(C)C ZINC000169992916
CN(C)CCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000169992957
CC(C)(C)COc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000169993035
CC1(C)OB(c2ccc(O)c(OC(F)(F)F)c2)OC1(C)C ZINC000169993784
COc1cc(B(O)O)cnc1OC ZINC000169994689
CC(C)Oc1cc(B(O)O)cnc1F ZINC000169995026
COc1cc(B(O)O)cnc1F ZINC000169995032
OB(O)c1cc(OCc2ccccc2)cc(C(F)(F)F)c1 ZINC000169995164
OB(O)c1cc(Cl)cc(OC(F)(F)F)c1 ZINC000169995223
CCOc1cc(B(O)O)ccc1C ZINC000169995236
CC(C)Oc1cc(B(O)O)ccc1F ZINC000169995368
CC1(C)OB(c2cc(N)cc(OC(F)F)c2)OC1(C)C ZINC000169996592
COc1cc(B(O)O)ccc1CC#N ZINC000170000831
CCCOc1cccc(B(O)O)c1C#N ZINC000170000865
C[C@@H]1COc2cccc(B(O)O)c2OC1 ZINC000170000997
C[C@H]1COc2cccc(B(O)O)c2OC1 ZINC000170001000
CCOc1cccc(B(O)O)c1C#N ZINC000170001003
COc1ccc(B(O)O)cc1OCC#N ZINC000170001068
OB(O)c1cc(Cl)cc(OC(F)F)c1 ZINC000170001201
CC(C)Oc1cccc(B(O)O)c1C#N ZINC000170001327
CN(C)C(=S)Oc1cncc(B(O)O)c1 ZINC000170001338
CC(C)COc1cccc(B(O)O)c1C#N ZINC000170001448
COc1cc(B(O)O)ccc1S(C)(=O)=O ZINC000170001700
CCOc1cc(B(O)O)ccc1S(C)(=O)=O ZINC000170001834
N#Cc1c(OCc2ccccc2)cccc1B(O)O ZINC000170002047
CS(=O)(=O)c1ccc(B(O)O)cc1OC(F)(F)F ZINC000170002195
OB(O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1 ZINC000170002444
COc1c(Br)ccc(B(O)O)c1F ZINC000170002569
CC(C)Oc1cc(B(O)O)cc(Cl)n1 ZINC000170002611
COC(=O)c1cc(OC)cc(B(O)O)c1 ZINC000170002674
CC1(C)OB(c2cccc(OC3CC3)c2)OC1(C)C ZINC000170002782
COC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000170002856
COc1cc(B2OC(C)(C)C(C)(C)O2)cc([N+](=O)[O-])c1 ZINC000170003161
CC(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC(F)(F)F ZINC000170003236
COc1cc(Cl)cc(B2OC(C)(C)C(C)(C)O2)c1N ZINC000170003395
COC(=O)c1cc(OC)c(O)c(B2OC(C)(C)C(C)(C)O2)c1 ZINC000170004344
CCCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(=O)O)c1 ZINC000170004354
CNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC ZINC000170004358
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(N)=O ZINC000170004363
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)O ZINC000170004368
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)O ZINC000170004373
CC(C)COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)O ZINC000170004381
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC1CCCCC1 ZINC000170004386
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)N1CCOCC1 ZINC000170004389
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC1CC1 ZINC000170004394
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)Nc1ccccc1 ZINC000170004398
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC(C)(C)C ZINC000170004403
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC ZINC000170004406
CCCNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OCC ZINC000170004410
CCNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OCC ZINC000170004412
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC(C)C ZINC000170004417
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC(C)(C)C ZINC000170004421
CCCCNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OCC ZINC000170004425
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC1CC1 ZINC000170004429
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)N1CCOCC1 ZINC000170004433
CCNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC ZINC000170004437
CCCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)O ZINC000170004441
CC1(C)OB(c2cc(OCc3ccccc3)cc(C(=O)O)c2)OC1(C)C ZINC000170004445
CC1(C)OB(c2ccc(C(=O)O)c(OCc3ccccc3)c2)OC1(C)C ZINC000170004460
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)N1CCCC1 ZINC000170004464
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC(C)C ZINC000170004470
CC1(C)OB(c2cccc(OC(F)(F)F)c2C(=O)O)OC1(C)C ZINC000170004538
CCN(CC)C(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC ZINC000170004550
CCCNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC ZINC000170004553
CC(C)Oc1cccc(B2OC(C)(C)C(C)(C)O2)c1C(N)=O ZINC000170004583
CC1(C)OB(c2cccc(OC3CCNCC3)c2)OC1(C)C ZINC000170004688
CC1(C)OB(c2cccc(OCc3ccccc3)c2[N+](=O)[O-])OC1(C)C ZINC000170005246
COc1cccc(B2OC(C)(C)C(C)(C)O2)c1[N+](=O)[O-] ZINC000170005872
COc1cc(C=O)cc(B2OC(C)(C)C(C)(C)O2)c1O ZINC000170005946
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C=O ZINC000170006349
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(=O)O)c1 ZINC000170006368
CCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(=O)O)c1 ZINC000170006376
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(=O)OC)c1 ZINC000170006381
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)NC1CCCCC1 ZINC000170006442
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)Nc1ccccc1 ZINC000170006444
COc1cc(CO)cc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000170006474
COC(=O)c1cc(B2OC(C)(C)C(C)(C)O2)cc(OC)c1O ZINC000170006960
CC1(C)OB(c2cccc3c2[C@H](CC(=O)O)CC(=O)O3)OC1(C)C ZINC000170007371
CC1(C)OB(c2cccc3c2[C@@H](CC(=O)O)CC(=O)O3)OC1(C)C ZINC000170007374
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1CO ZINC000170007477
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C=O ZINC000170007532
CC(C)Oc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C=O ZINC000170007536
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1CO ZINC000170007540
CC1(C)OB(c2ccc(CO)c(OCc3ccccc3)c2)OC1(C)C ZINC000170007544
CC(C)Oc1cc(B2OC(C)(C)C(C)(C)O2)ccc1CO ZINC000170007548
CC1(C)OB(c2cccc(OC(F)(F)F)c2CO)OC1(C)C ZINC000170007723
CC1(C)OB(c2cccc(OC(F)(F)F)c2/C=C/C(=O)O)OC1(C)C ZINC000170007757
CC(=O)/C=C/c1c(OC(F)(F)F)cccc1B1OC(C)(C)C(C)(C)O1 ZINC000170007788
CCOc1cc(C=O)cc(B2OC(C)(C)C(C)(C)O2)c1O ZINC000170007981
COc1cc(B2OC(C)(C)C(C)(C)O2)cnc1C(=O)O ZINC000170008172
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C ZINC000170008647
CC(=O)Oc1cc(B2OC(C)(C)C(C)(C)O2)ccc1[N+](=O)[O-] ZINC000170008651
CC1(C)OB(c2cc(C#N)cc(OC[C@@H]3CCCO3)c2)OC1(C)C ZINC000170008691
CC1(C)OB(c2cc(C#N)cc(OC[C@H]3CCCO3)c2)OC1(C)C ZINC000170008695
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(C#N)c1OC ZINC000170008761
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(C#N)c1F ZINC000170008856
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)O ZINC000170008945
CC1(C)OB(c2cc(CC(=O)O)cc3c2OCO3)OC1(C)C ZINC000170010734
COc1cccc(B2OC(C)(C)C(C)(C)O2)c1O ZINC000170011684
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C)c1C ZINC000170017075
COCCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C)c1C ZINC000170017079
COCCCOc1cc(B(O)O)cc(Cl)c1Cl ZINC000170017083
CCCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(Cl)c1Cl ZINC000170017087
CC(C)Oc1cc(B2OC(C)(C)C(C)(C)O2)cc(Cl)c1Cl ZINC000170017091
CCOc1cc(B2OC(C)(C)C(C)(C)O2)cc(C)c1C ZINC000170017095
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C#N ZINC000170018668
CC1(C)OB(c2ccc(C#N)c(OCC3CCCCC3)c2)OC1(C)C ZINC000170018731
CC(C)(CO)COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C#N ZINC000170018735
COC(=O)c1cc(OC)c(F)c(B(O)O)c1 ZINC000170019506
COc1cc(C(=O)O)cc(B(O)O)c1F ZINC000170019510
CC(C)(C)OC(=O)N1CCC(Oc2cccc(B(O)O)c2)CC1 ZINC000170019536
OB(O)c1cccc2c1CCO2 ZINC000170022885
CC1(C)OB(c2cccc3c2CCO3)OC1(C)C ZINC000170022975
C[C@H](Oc1cc(B2OC(C)(C)C(C)(C)O2)cnc1N)c1c(Cl)ccc(F)c1Cl ZINC000170031233
C[C@@H](Oc1cc(B2OC(C)(C)C(C)(C)O2)cnc1N)c1c(Cl)ccc(F)c1Cl ZINC000170031236
CN1CC(=O)OB(c2cccc(OCc3ccccc3)c2)OC(=O)C1 ZINC000170161843
COc1cc(I)cc(B2OC(=O)CN(C)CC(=O)O2)c1 ZINC000170167714
COc1ccc(B2OC(=O)CN(C)CC(=O)O2)cc1OC ZINC000170177036
Cc1c(OCc2ccccc2)cccc1B1OC(C)(C)C(C)(C)O1 ZINC001772572693
CC1(C)OB(c2cccc(OCC(=O)NC3CCCC3)c2)OC1(C)C ZINC001772715647
CC1(C)OB(c2cccc(OCC(=O)N3CCOCC3)c2)OC1(C)C ZINC001772715661
CC(C)CNC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001772718387
CC1(C)OB(c2cccc(OCC(=O)NC3CCCCC3)c2)OC1(C)C ZINC001772718392
CC(C)(C)NC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001775954687
CCN(CC)C(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001775954691
CC1(C)OB(c2cccc(OCC(=O)Nc3ccccc3)c2)OC1(C)C ZINC001775954692
CCCNC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001775954699
CCC(CC)NC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001775954701
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1NC(=O)Oc1ccccc1 ZINC001775954703
C#CCOc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC001848350323
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)N(C(C)C)C(C)C ZINC001857778043
CC1(C)OB(c2ccc3c(c2)OC(=O)NC3)OC1(C)C ZINC001857781736
CC1(C)OC(=O)c2c(cccc2B2OC(C)(C)C(C)(C)O2)O1 ZINC001857782335
C[C@@H](COc1cccc(B2OC(C)(C)C(C)(C)O2)c1)NC(=O)OC(C)(C)C ZINC001857784270
C[C@H](COc1cccc(B2OC(C)(C)C(C)(C)O2)c1)NC(=O)OC(C)(C)C ZINC001857784271
CC1(C)OB(c2cccc(OC(F)(F)CF)c2)OC1(C)C ZINC001857786426
OB(O)c1cccc(OC(F)(F)C(F)(F)F)c1 ZINC001875389810
CC1(C)OB(c2cc(F)c(F)c(OCC(F)(F)F)c2)OC1(C)C ZINC001875389840
CC1(C)OB(c2cccc3c2NC(=O)CO3)OC1(C)C ZINC001875390000
OB(O)c1ccc2c(c1)OC(F)(F)C(F)(F)O2 ZINC000195921048
CC1(C)OB(c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)OC1(C)C ZINC000195988746
COc1cc(C)cc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000196004002
OB(O)c1cccc(OCCCF)c1 ZINC000196236666
OB(O)c1cc(F)c(F)c(OCC(F)(F)F)c1 ZINC000196236941
CC(C)(C)OC(=O)N1CCC(Oc2cccc(B3OC(C)(C)C(C)(C)O3)c2)CC1 ZINC000196263760
CCOC(=O)CCCOc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000196315721
CC(C)(C)[Si](OCCOc1cccc(B(O)O)c1)(c1ccccc1)c1ccccc1 ZINC000196319747
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1NC(C)=O ZINC000196449424
OB(O)c1cccc2c1OCCCO2 ZINC000196954605
CC(C)(C)Oc1cccc(B(O)O)c1 ZINC000196954955
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1NC(=O)OCc1ccccc1 ZINC000197449151
COc1cc(B(O)O)cc(OC)n1 ZINC000197464579
COc1cc(B(O)O)cc(OC)c1Cl ZINC000197572236
COc1cc(B(O)O)cc(OC)c1F ZINC000197572735
OB(O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1 ZINC000197900767
Cc1ccc(COc2cccc(B(O)O)c2)cc1 ZINC000197900785
CC(C)(C)c1ccc(COc2cccc(B(O)O)c2)cc1 ZINC000197900809
OB(O)c1cccc(OCCN2CCCCCC2)c1 ZINC000197917820
OB(O)c1cccc(OCCN2CCCC2)c1 ZINC000197957950
CN(C)CCOc1cccc(B(O)O)c1 ZINC000197957987
CCN(CC)CCOc1cccc(B(O)O)c1 ZINC000197957994
CCOC(=O)c1cc(B2OC(C)(C)C(C)(C)O2)cc(OC)n1 ZINC000198024143
CC(C)(C)Oc1cc(B(O)O)ccn1 ZINC000198083897
CC1(C)OB(c2ccnc(O[C@@H]3CCOC3)c2)OC1(C)C ZINC000198088981
CC1(C)OB(c2ccnc(O[C@H]3CCOC3)c2)OC1(C)C ZINC000198088988
COc1c(Cl)c(B2OC(C)(C)C(C)(C)O2)cc(B2OC(C)(C)C(C)(C)O2)c1Cl ZINC000198140039
CC1(C)OB(c2cnc(N)c(OC(F)F)c2)OC1(C)C ZINC000198408579
OB(O)c1cccc(OCCCN2CCCC2)c1 ZINC000198931857
CC(C)Oc1cc(B(O)O)ccn1 ZINC000198950695
COc1nccc(B(O)O)c1F ZINC000199178975
CC1(C)OB(c2cccc(OC(F)F)c2)OC1(C)C ZINC000199688931
COc1cc([N+](=O)[O-])cc(B(O)O)c1OC ZINC000199822555
COC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC(F)(F)F ZINC000200043004
CC1(C)OB(c2cccc(OC(F)F)c2F)OC1(C)C ZINC000200572153
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C#N ZINC000200781177
COc1cccc(B(O)O)c1C=O ZINC000200990164
CC1(C)OB(c2cccc3c2OCCO3)OC1(C)C ZINC000201356684
CN1CCN(CCOc2cccc(B(O)O)c2)CC1 ZINC000201431069
CC(C)Oc1cncc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000201708297
CC1(C)OB(c2cncc(OC(F)F)c2)OC1(C)C ZINC000201903563
CCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1OCC ZINC000201911629
COCCCOc1cccc(B(O)O)c1 ZINC000202078218
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(F)F ZINC000202766987
COCCOc1cncc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000202927283
OB(O)c1cccc(OCc2ccc(C(F)(F)F)cc2)c1 ZINC000203096265
CC(C)(C)OC(=O)COc1cccc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000203184077
CCN1CCN(CCOc2cccc(B(O)O)c2)CC1 ZINC000203188430
CCOCCCOc1cccc(B(O)O)c1 ZINC000203523501
COc1ccc(COc2cncc(B(O)O)c2)cc1 ZINC000203524804
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(N)=O ZINC000203543934
COCCOc1ccc(B(O)O)cc1OC ZINC000203547150
COC(=O)c1cc2c(c(B3OCC(C)(C)CO3)c1)OC(F)(F)O2 ZINC000203568350
CC1(C)OB(c2cccc(OCC(=O)O)c2)OC1(C)C ZINC000203574463
CC1(C)OB(c2cccc(OC3CCCC3)c2)OC1(C)C ZINC000203593084
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(C#N)c1OC1CCOCC1 ZINC000203663449
CC1(C)OB(c2cccc(OCCCN3CCCC3)c2)OC1(C)C ZINC000203674668
COc1cccc(B(O)O)c1NC(=O)OC(C)(C)C ZINC000203680752
OB(O)c1ccc(Cl)c(OC(F)(F)F)c1 ZINC000203694103
COc1cc(B(O)O)cc(C(F)(F)F)n1 ZINC000203794949
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1O ZINC000203797758
COc1cc(B(O)O)ccc1OCCO ZINC000204246074
COc1cc(B(O)O)ccc1OCCN(C)C ZINC000204250720
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1-n1cnc(C)c1 ZINC000204341808
CC1(C)OB(c2cccc(OCO)c2)OC1(C)C ZINC000206029862
OB(O)c1cncc(OC(F)(F)F)c1 ZINC000206048398
COc1cc(B(O)O)cc([N+](=O)[O-])c1 ZINC000206079413
COc1cc(B2OC(C)(C)C(C)(C)O2)cnc1C#N ZINC000206108433
CC1(C)OB(c2ccc(Cl)c(OC3CC3)c2)OC1(C)C ZINC000206155205
COc1cc(B2OC(C)(C)C(C)(C)O2)cc(F)n1 ZINC000206158964
CN(C)CCOc1cncc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000206180183
C=CCOc1cncc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000206181963
COc1cc(F)cc(B2OC(C)(C)C(C)(C)O2)c1 ZINC000206185414
NCCOc1cc(B(O)O)ccn1 ZINC000206426722
Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(OC(F)F)n1 ZINC000206431893
CC(C)(C)OC(=O)NCCOc1cc(B2OC(C)(C)C(C)(C)O2)ccn1 ZINC000206482171
